Link,Name,Brand,Gender,Top_Notes,Mid_Notes,Base_Notes,Rating,Year,Category,Longevity,All_Notes,Notes
https://www.fragrantica.com/perfume/Penhaligon-s/Luna-38351.html,Luna,Penhaligon's,women and men,"Lemon, Bergamot, Bitter Orange","Rose, Juniper Berries, Jasmine","Musk, Balsam Fir, Ambergris",4.1,2016,citrus,2.87,"Lemon, Bergamot, Bitter Orange, Rose, Juniper Berries, Jasmine, Musk, Balsam Fir, Ambergris","['Lemon', 'Bergamot', 'Bitter Orange', 'Rose', 'Juniper Berries', 'Jasmine', 'Musk', 'Balsam Fir', 'Ambergris']"
https://www.fragrantica.com/perfume/Penhaligon-s/The-Omniscient-Mr-Thompson-84254.html,The Omniscient Mr Thompson,Penhaligon's,men,"Lavenderelemi, Pink Pepper","Orris, Black Pepper, Geranium","Vanilla, Sesame, Oak",4.21,2023,aromatic,3.352,"Lavenderelemi, Pink Pepper, Orris, Black Pepper, Geranium, Vanilla, Sesame, Oak","['Lavenderelemi', 'Pink Pepper', 'Orris', 'Black Pepper', 'Geranium', 'Vanilla', 'Sesame', 'Oak']"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-For-Men-258.html,Eternity For Men,Calvin Klein,men,"Lavender, Lemon, Bergamot, Mandarin Orange","Sage, Juniper Berries, Basil, Geranium, Coriander, Jasmine, Orange Blossom, Lily, Valley, Lily","Sandalwood, Musk, Vetiver, Brazilian Rosewood, Amber",3.79,1990,aromatic,2.956,"Lavender, Lemon, Bergamot, Mandarin Orange, Sage, Juniper Berries, Basil, Geranium, Coriander, Jasmine, Orange Blossom, Lily, Valley, Lily, Sandalwood, Musk, Vetiver, Brazilian Rosewood, Amber","['Lavender', 'Lemon', 'Bergamot', 'Mandarin Orange', 'Sage', 'Juniper Berries', 'Basil', 'Geranium', 'Coriander', 'Jasmine', 'Orange Blossom', 'Lily', 'Valley', 'Lily', 'Sandalwood', 'Musk', 'Vetiver', 'Brazilian Rosewood', 'Amber']"
https://www.fragrantica.com/perfume/Clinique/Clinique-Happy-372.html,Clinique Happy,Clinique,women,"Orange, Blood Grapefruit, Indian Mandarin, Bergamot, Apple, Plum","Lily, Valley, Freesia, Orchid, Rose","Mimosa, Lily, Magnolia, Musk, Amber",3.57,1998,citrus,2.93,"Orange, Blood Grapefruit, Indian Mandarin, Bergamot, Apple, Plum, Lily, Valley, Freesia, Orchid, Rose, Mimosa, Lily, Magnolia, Musk, Amber","['Orange', 'Blood Grapefruit', 'Indian Mandarin', 'Bergamot', 'Apple', 'Plum', 'Lily', 'Valley', 'Freesia', 'Orchid', 'Rose', 'Mimosa', 'Lily', 'Magnolia', 'Musk', 'Amber']"
https://www.fragrantica.com/perfume/Antonio-Banderas/Blue-Seduction-1088.html,Blue Seduction,Antonio Banderas,men,"Melon, Bergamot, Mint, Black Currant","Sea, Green Apple, Cappuccino, Cardamom, Nutmeg","Amber, Woodsy Notes",4.05,2007,aromatic,2.729,"Melon, Bergamot, Mint, Black Currant, Sea, Green Apple, Cappuccino, Cardamom, Nutmeg, Amber, Woodsy Notes","['Melon', 'Bergamot', 'Mint', 'Black Currant', 'Sea', 'Green Apple', 'Cappuccino', 'Cardamom', 'Nutmeg', 'Amber', 'Woodsy Notes']"
https://www.fragrantica.com/perfume/Mugler/A-Men-Pure-Havane-11444.html,A*Men Pure Havane,Mugler,men,"White Honey, Tobacco","Vanille, Cacao, Patchouli","Amber, French, Styrax",4.46,2011,gourmand,3.711,"White Honey, Tobacco, Vanille, Cacao, Patchouli, Amber, French, Styrax","['White Honey', 'Tobacco', 'Vanille', 'Cacao', 'Patchouli', 'Amber', 'French', 'Styrax']"
https://www.fragrantica.com/perfume/Indult/Tihota-4346.html,Tihota,Indult,women,,,"Vanilla, Musk",4.34,2006,musky,3.629,"Vanilla, Musk","['Vanilla', 'Musk']"
https://www.fragrantica.com/perfume/Matiere-Premiere/Parisian-Musc-59063.html,Parisian Musc,Matiere Premiere,women and men,Virginia Cedar,"Ambrette, Musk Mallow","Musk, Ambrettolide, Ambroxan",4.01,2019,musky,3.521,"Virginia Cedar, Ambrette, Musk Mallow, Musk, Ambrettolide, Ambroxan","['Virginia Cedar', 'Ambrette', 'Musk Mallow', 'Musk', 'Ambrettolide', 'Ambroxan']"
https://www.fragrantica.com/perfume/Tom-Ford/Black-Orchid-Parfum-62199.html,Black Orchid Parfum,Tom Ford,women and men,"Truffle, Plum","Rum, Ylang, Ylang, Black Orchid",Patchouli,4.08,2020,gourmand,4.089,"Truffle, Plum, Rum, Ylang, Ylang, Black Orchid, Patchouli","['Truffle', 'Plum', 'Rum', 'Ylang', 'Ylang', 'Black Orchid', 'Patchouli']"
https://www.fragrantica.com/perfume/Jo-Malone-London/Ginger-Biscuit-Cologne-2023-87708.html,Ginger Biscuit Cologne (2023),Jo Malone London,women and men,"Ginger, Cinnamon, Nutmeg","Caramel, Hazelnut","Vanilla, Tonka Bean",4.32,2023,warm spicy,2.619,"Ginger, Cinnamon, Nutmeg, Caramel, Hazelnut, Vanilla, Tonka Bean","['Ginger', 'Cinnamon', 'Nutmeg', 'Caramel', 'Hazelnut', 'Vanilla', 'Tonka Bean']"
https://www.fragrantica.com/perfume/Hugo-Boss/Boss-The-Scent-Elixir-For-Him-88879.html,Boss The Scent Elixir For Him,Hugo Boss,men,Red Pepper,Lavender,Sandalwood,4.29,2024,warm spicy,3.88,"Red Pepper, Lavender, Sandalwood","['Red Pepper', 'Lavender', 'Sandalwood']"
https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-L-Eau-46400.html,Prada L'Homme L'Eau,Prada,men,"Neroli, Ginger","Iris, Amber","Powdery Notes, Sandalwood, Cedar",4.42,2017,woody,3.209,"Neroli, Ginger, Iris, Amber, Powdery Notes, Sandalwood, Cedar","['Neroli', 'Ginger', 'Iris', 'Amber', 'Powdery Notes', 'Sandalwood', 'Cedar']"
https://www.fragrantica.com/perfume/Montale/Roses-Musk-1148.html,Roses Musk,Montale,women,,,"Rose, Musk, Jasmine",3.76,2009,musky,3.806,"Rose, Musk, Jasmine","['Rose', 'Musk', 'Jasmine']"
https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-9677.html,Gucci Guilty,Gucci,women,"Pink Pepper, Mandarin Orange, Bergamot","Lilac, Peach, Geranium, Jasmine, Black Currant","Patchouli, Amber, White Musk, Vanilla",3.9,2010,floral,3.068,"Pink Pepper, Mandarin Orange, Bergamot, Lilac, Peach, Geranium, Jasmine, Black Currant, Patchouli, Amber, White Musk, Vanilla","['Pink Pepper', 'Mandarin Orange', 'Bergamot', 'Lilac', 'Peach', 'Geranium', 'Jasmine', 'Black Currant', 'Patchouli', 'Amber', 'White Musk', 'Vanilla']"
https://www.fragrantica.com/perfume/Rasasi/La-Yuqawam-Homme-19668.html,La Yuqawam Homme,Rasasi,men,"Raspberry, Saffron, Thyme","Olibanum, Jasmine, Artemisia","Leather, Suede, Woody Notes, Amber",4.42,2012,fruity,4.046,"Raspberry, Saffron, Thyme, Olibanum, Jasmine, Artemisia, Leather, Suede, Woody Notes, Amber","['Raspberry', 'Saffron', 'Thyme', 'Olibanum', 'Jasmine', 'Artemisia', 'Leather', 'Suede', 'Woody Notes', 'Amber']"
https://www.fragrantica.com/perfume/Tiziana-Terenzi/Cassiopea-30624.html,Cassiopea,Tiziana Terenzi,women and men,"Passionfruit, Cassis, Lemon, Fern","Tea Rose, Carnation, Lily, Valley","Tonka Bean, Musk, Sandalwood",3.94,2015,gourmand,3.312,"Passionfruit, Cassis, Lemon, Fern, Tea Rose, Carnation, Lily, Valley, Tonka Bean, Musk, Sandalwood","['Passionfruit', 'Cassis', 'Lemon', 'Fern', 'Tea Rose', 'Carnation', 'Lily', 'Valley', 'Tonka Bean', 'Musk', 'Sandalwood']"
https://www.fragrantica.com/perfume/Parfums-de-Marly/Pegasus-Exclusif-63100.html,Pegasus Exclusif,Parfums de Marly,men,"Cardamom, Heliotrope, Pink Pepper, Bergamot","Bitter Almond, Lavender, Geranium, Jasmine","Vanilla, Guaiac Wood, Agarwood, Oud, Sandalwood, Amber",4.26,2020,woody,3.855,"Cardamom, Heliotrope, Pink Pepper, Bergamot, Bitter Almond, Lavender, Geranium, Jasmine, Vanilla, Guaiac Wood, Agarwood, Oud, Sandalwood, Amber","['Cardamom', 'Heliotrope', 'Pink Pepper', 'Bergamot', 'Bitter Almond', 'Lavender', 'Geranium', 'Jasmine', 'Vanilla', 'Guaiac Wood', 'Agarwood', 'Oud', 'Sandalwood', 'Amber']"
https://www.fragrantica.com/perfume/The-7-Virtues/Cherry-Ambition-87203.html,Cherry Ambition,The 7 Virtues,women and men,"Cherry, Pink Pepper, Marshmallow, Mandarin Orange","Saffron, Cherry Blossom, Orris, Osmanthus","Vanilla, Frankincense, Guaiac Wood, Amber, Musk",4.04,2023,gourmand,3.164,"Cherry, Pink Pepper, Marshmallow, Mandarin Orange, Saffron, Cherry Blossom, Orris, Osmanthus, Vanilla, Frankincense, Guaiac Wood, Amber, Musk","['Cherry', 'Pink Pepper', 'Marshmallow', 'Mandarin Orange', 'Saffron', 'Cherry Blossom', 'Orris', 'Osmanthus', 'Vanilla', 'Frankincense', 'Guaiac Wood', 'Amber', 'Musk']"
https://www.fragrantica.com/perfume/Armaf/Club-de-Nuit-Woman-27655.html,Club de Nuit Woman,Armaf,women,"Orange, Bergamot, Grapefruit, Peach","Rose, Jasmine, Litchi, Geranium","Patchouli, Musk, Vanilla, Vetiver",4.1,,citrus,3.657,"Orange, Bergamot, Grapefruit, Peach, Rose, Jasmine, Litchi, Geranium, Patchouli, Musk, Vanilla, Vetiver","['Orange', 'Bergamot', 'Grapefruit', 'Peach', 'Rose', 'Jasmine', 'Litchi', 'Geranium', 'Patchouli', 'Musk', 'Vanilla', 'Vetiver']"
https://www.fragrantica.com/perfume/Acqua-di-Parma/Essenza-di-Colonia-9829.html,Essenza di Colonia,Acqua di Parma,men,,,"Neroli, Bergamot, Grapefruit, Jasmine, Petitgrain, Orange, Mandarin Orange, Musk, Vetiver, Rosemary, Oakmoss, Rose, Lily of the Valley, Cloves, Sage, Patchouli, Amber",4.34,2010,citrus,3.271,"Neroli, Bergamot, Grapefruit, Jasmine, Petitgrain, Orange, Mandarin Orange, Musk, Vetiver, Rosemary, Oakmoss, Rose, Lily of the Valley, Cloves, Sage, Patchouli, Amber","['Neroli', 'Bergamot', 'Grapefruit', 'Jasmine', 'Petitgrain', 'Orange', 'Mandarin Orange', 'Musk', 'Vetiver', 'Rosemary', 'Oakmoss', 'Rose', 'Lily of the Valley', 'Cloves', 'Sage', 'Patchouli', 'Amber']"
https://www.fragrantica.com/perfume/Mancera/Holidays-42888.html,Holidays,Mancera,women and men,"Coconut, Bergamot","Tiare Flower, Ylang, Ylang, Sea Notes","Vanilla Pod, Sandalwood, White Musk",3.95,2016,gourmand,3.879,"Coconut, Bergamot, Tiare Flower, Ylang, Ylang, Sea Notes, Vanilla Pod, Sandalwood, White Musk","['Coconut', 'Bergamot', 'Tiare Flower', 'Ylang', 'Ylang', 'Sea Notes', 'Vanilla Pod', 'Sandalwood', 'White Musk']"
https://www.fragrantica.com/perfume/Rabanne/1-Million-Prive-37698.html,1 Million Privé,Rabanne,women and men,"Cinnamon, Blood Mandarin","Tobacco, Myrrh","Tonka Bean, Patchouli",4.36,2016,warm spicy,3.618,"Cinnamon, Blood Mandarin, Tobacco, Myrrh, Tonka Bean, Patchouli","['Cinnamon', 'Blood Mandarin', 'Tobacco', 'Myrrh', 'Tonka Bean', 'Patchouli']"
https://www.fragrantica.com/perfume/Xerjoff/Nio-10244.html,Nio,Xerjoff,men,"Bergamot, Green Notes, Neroli","Cardamom, Pink Pepper, Jasmine, Nutmeg","Vetyver, Virginia Cedar, Guaiac Wood, Patchouli, Amber",4.28,2009,citrus,3.539,"Bergamot, Green Notes, Neroli, Cardamom, Pink Pepper, Jasmine, Nutmeg, Vetyver, Virginia Cedar, Guaiac Wood, Patchouli, Amber","['Bergamot', 'Green Notes', 'Neroli', 'Cardamom', 'Pink Pepper', 'Jasmine', 'Nutmeg', 'Vetyver', 'Virginia Cedar', 'Guaiac Wood', 'Patchouli', 'Amber']"
https://www.fragrantica.com/perfume/Commodity/Milk-70012.html,Milk ,Commodity,women and men,"Milk, Marshmallow","White Cedar Extract, Musk","Woody Notes, Amber",4.08,2021,woody,3.539,"Milk, Marshmallow, White Cedar Extract, Musk, Woody Notes, Amber","['Milk', 'Marshmallow', 'White Cedar Extract', 'Musk', 'Woody Notes', 'Amber']"
https://www.fragrantica.com/perfume/BDK-Parfums/Pas-Ce-Soir-Extrait-83663.html,Pas Ce Soir Extrait,BDK Parfums,women and men,"Pear, Ginger, Mandarin Orange, Cacao Pod, Black Pepper","Quince, Peach, Moroccan Jasmine, Orange Blossom","Indonesian Patchouli Leaf, Cashmeran, Benzoin, Ambroxan, Vanilla",3.99,2023,fruity,3.683,"Pear, Ginger, Mandarin Orange, Cacao Pod, Black Pepper, Quince, Peach, Moroccan Jasmine, Orange Blossom, Indonesian Patchouli Leaf, Cashmeran, Benzoin, Ambroxan, Vanilla","['Pear', 'Ginger', 'Mandarin Orange', 'Cacao Pod', 'Black Pepper', 'Quince', 'Peach', 'Moroccan Jasmine', 'Orange Blossom', 'Indonesian Patchouli Leaf', 'Cashmeran', 'Benzoin', 'Ambroxan', 'Vanilla']"
https://www.fragrantica.com/perfume/Byredo/Mixed-Emotions-65525.html,Mixed Emotions,Byredo,women and men,"Black Currant, Mate","Tea, Violet Leaf","Birch, Papyrus",3.73,2021,fruity,3.314,"Black Currant, Mate, Tea, Violet Leaf, Birch, Papyrus","['Black Currant', 'Mate', 'Tea', 'Violet Leaf', 'Birch', 'Papyrus']"
https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Rodriguez-for-Him-Bleu-Noir-Parfum-71783.html,Narciso Rodriguez for Him Bleu Noir Parfum,Narciso Rodriguez,women and men,"Cardamom, Cypress, Bergamot, Mandarin Orange","Iris, Musk, Suede","Tonka Bean, Sandalwood, Vetiver, Leather, Atlas Cedar",4.36,2022,woody,3.364,"Cardamom, Cypress, Bergamot, Mandarin Orange, Iris, Musk, Suede, Tonka Bean, Sandalwood, Vetiver, Leather, Atlas Cedar","['Cardamom', 'Cypress', 'Bergamot', 'Mandarin Orange', 'Iris', 'Musk', 'Suede', 'Tonka Bean', 'Sandalwood', 'Vetiver', 'Leather', 'Atlas Cedar']"
https://www.fragrantica.com/perfume/Hermes/H24-Eau-de-Parfum-75811.html,H24 Eau de Parfum,Hermès,men,,,"Oakmoss, Clary Sage, Sclarene, Narcissus, Brazilian Rosewood",4.08,2022,aromatic,3.643,"Oakmoss, Clary Sage, Sclarene, Narcissus, Brazilian Rosewood","['Oakmoss', 'Clary Sage', 'Sclarene', 'Narcissus', 'Brazilian Rosewood']"
https://www.fragrantica.com/perfume/Azzaro/Azzaro-pour-Homme-829.html,Azzaro pour Homme,Azzaro,men,"Lavender, Lemon, Caraway, Basil, Bergamot, Clary Sage, Iris, Star Anise","Vetiver, Sandalwood, Cedar, Patchouli, Juniper Berries, Cardamom","Oakmoss, Leather, Amber, Musk, Tonka Bean",3.9,1978,aromatic,3.465,"Lavender, Lemon, Caraway, Basil, Bergamot, Clary Sage, Iris, Star Anise, Vetiver, Sandalwood, Cedar, Patchouli, Juniper Berries, Cardamom, Oakmoss, Leather, Amber, Musk, Tonka Bean","['Lavender', 'Lemon', 'Caraway', 'Basil', 'Bergamot', 'Clary Sage', 'Iris', 'Star Anise', 'Vetiver', 'Sandalwood', 'Cedar', 'Patchouli', 'Juniper Berries', 'Cardamom', 'Oakmoss', 'Leather', 'Amber', 'Musk', 'Tonka Bean']"
https://www.fragrantica.com/perfume/Chanel/Chance-Eau-de-Parfum-31351.html,Chance Eau de Parfum,Chanel,women,Pink Pepper,"Jasmine, Iris","Patchouli, Musk, Vanilla",4.05,2005,musky,3.719,"Pink Pepper, Jasmine, Iris, Patchouli, Musk, Vanilla","['Pink Pepper', 'Jasmine', 'Iris', 'Patchouli', 'Musk', 'Vanilla']"
https://www.fragrantica.com/perfume/Tom-Ford/Costa-Azzurra-64617.html,Costa Azzurra,Tom Ford,women and men,"Driftwood, Seaweed, Agarwood, Oud, Ambrette, Musk Mallow, Cardamom, Celery Seeds","Lemon, Cypress, Lavender, Yellow Mandarin, Myrtle, Artemisia","Incense, Vetiver, Oak, Olibanum, Mastic, Lentisque, Vanilla",3.97,2021,aromatic,3.057,"Driftwood, Seaweed, Agarwood, Oud, Ambrette, Musk Mallow, Cardamom, Celery Seeds, Lemon, Cypress, Lavender, Yellow Mandarin, Myrtle, Artemisia, Incense, Vetiver, Oak, Olibanum, Mastic, Lentisque, Vanilla","['Driftwood', 'Seaweed', 'Agarwood', 'Oud', 'Ambrette', 'Musk Mallow', 'Cardamom', 'Celery Seeds', 'Lemon', 'Cypress', 'Lavender', 'Yellow Mandarin', 'Myrtle', 'Artemisia', 'Incense', 'Vetiver', 'Oak', 'Olibanum', 'Mastic', 'Lentisque', 'Vanilla']"
https://www.fragrantica.com/perfume/Guerlain/Shalimar-Millesime-Iris-84844.html,Shalimar Millésime Iris,Guerlain,women and men,Bergamot,Italian Orris Root,"Caramel, Madagascar Vanilla, Vanillin, Musk",4.44,2023,gourmand,3.508,"Bergamot, Italian Orris Root, Caramel, Madagascar Vanilla, Vanillin, Musk","['Bergamot', 'Italian Orris Root', 'Caramel', 'Madagascar Vanilla', 'Vanillin', 'Musk']"
https://www.fragrantica.com/perfume/Tom-Ford/Mandarino-di-Amalfi-25481.html,Mandarino di Amalfi,Tom Ford,women and men,"Lemon, Grapefruit, Mint, Basil, Tarragon, Black Currant","Orange Blossom, Jasmine, Clary Sage, Shiso, Coriander, Black Pepper","Musk, Vetiver, Amber, Labdanum, Civet",4.16,2014,citrus,2.889,"Lemon, Grapefruit, Mint, Basil, Tarragon, Black Currant, Orange Blossom, Jasmine, Clary Sage, Shiso, Coriander, Black Pepper, Musk, Vetiver, Amber, Labdanum, Civet","['Lemon', 'Grapefruit', 'Mint', 'Basil', 'Tarragon', 'Black Currant', 'Orange Blossom', 'Jasmine', 'Clary Sage', 'Shiso', 'Coriander', 'Black Pepper', 'Musk', 'Vetiver', 'Amber', 'Labdanum', 'Civet']"
https://www.fragrantica.com/perfume/Zara/Supreme-Vanilla-85039.html,Supreme Vanilla,Zara,women and men,,,"Vanilla, Ink, Sugar, Tonka Bean, Cedar",3.95,2023,gourmand,3.169,"Vanilla, Ink, Sugar, Tonka Bean, Cedar","['Vanilla', 'Ink', 'Sugar', 'Tonka Bean', 'Cedar']"
https://www.fragrantica.com/perfume/Tom-Ford/Rose-Prick-58781.html,Rose Prick,Tom Ford,women and men,"Sichuan Pepper, Turmeric","May Rose, Bulgarian Rose, Turkish Rose","Patchouli, Tonka Bean",3.68,2020,warm spicy,3.462,"Sichuan Pepper, Turmeric, May Rose, Bulgarian Rose, Turkish Rose, Patchouli, Tonka Bean","['Sichuan Pepper', 'Turmeric', 'May Rose', 'Bulgarian Rose', 'Turkish Rose', 'Patchouli', 'Tonka Bean']"
https://www.fragrantica.com/perfume/Tom-Ford/Myrrhe-Mystere-83981.html,Myrrhe Mystère,Tom Ford,women and men,,,"Myrrh, Myrrh, Sandalwood, Vanilla, Musk, Leather, Absinthe, Jasmine",3.81,2023,warm spicy,3.296,"Myrrh, Myrrh, Sandalwood, Vanilla, Musk, Leather, Absinthe, Jasmine","['Myrrh', 'Myrrh', 'Sandalwood', 'Vanilla', 'Musk', 'Leather', 'Absinthe', 'Jasmine']"
https://www.fragrantica.com/perfume/Hermes/Hermessence-Ambre-Narguile-2669.html,Hermessence Ambre Narguile,Hermès,women and men,,,"Cinnamon, Honey, Rum, Caramel, Vanilla, Tonka Bean, Benzoin, Coumarin, Labdanum, Tobacco, Sesame, Musk, Orchid",4.42,2004,gourmand,3.523,"Cinnamon, Honey, Rum, Caramel, Vanilla, Tonka Bean, Benzoin, Coumarin, Labdanum, Tobacco, Sesame, Musk, Orchid","['Cinnamon', 'Honey', 'Rum', 'Caramel', 'Vanilla', 'Tonka Bean', 'Benzoin', 'Coumarin', 'Labdanum', 'Tobacco', 'Sesame', 'Musk', 'Orchid']"
https://www.fragrantica.com/perfume/Xerjoff/Uden-6306.html,Uden,Xerjoff,men,"Citruses, Lemon, Grapefruit","Rum, Guaiac Wood, Sandalwood, Rose","Vanilla, Coffee, Musk, Ambergris",4.4,2009,citrus,3.563,"Citruses, Lemon, Grapefruit, Rum, Guaiac Wood, Sandalwood, Rose, Vanilla, Coffee, Musk, Ambergris","['Citruses', 'Lemon', 'Grapefruit', 'Rum', 'Guaiac Wood', 'Sandalwood', 'Rose', 'Vanilla', 'Coffee', 'Musk', 'Ambergris']"
https://www.fragrantica.com/perfume/Swiss-Arabian/Casablanca-42181.html,Casablanca,Swiss Arabian,women and men,"Apple, Grapes","White Woods, Iris, Patchouli","Caramel, Amber, Suede, Musk, Peru Balsam",4.18,2016,fruity,3.604,"Apple, Grapes, White Woods, Iris, Patchouli, Caramel, Amber, Suede, Musk, Peru Balsam","['Apple', 'Grapes', 'White Woods', 'Iris', 'Patchouli', 'Caramel', 'Amber', 'Suede', 'Musk', 'Peru Balsam']"
https://www.fragrantica.com/perfume/Lancome/Poeme-171.html,Poeme,Lancôme,women,"Narcissus, Datura, Peach, Plum, Himalayan Poppy, Mandarin Orange, Black Currant, Bergamot, Green Notes","Mimosa, Vanilla Flower, Tuberose, Ylang, Ylang, Orange Blossom, Jasmine, Freesia, Heliotrope, Rose, Leather","Vanilla, Orange Blossom, Amber, Tonka Bean, Musk, Cedar",3.99,1995,gourmand,4.128,"Narcissus, Datura, Peach, Plum, Himalayan Poppy, Mandarin Orange, Black Currant, Bergamot, Green Notes, Mimosa, Vanilla Flower, Tuberose, Ylang, Ylang, Orange Blossom, Jasmine, Freesia, Heliotrope, Rose, Leather, Vanilla, Orange Blossom, Amber, Tonka Bean, Musk, Cedar","['Narcissus', 'Datura', 'Peach', 'Plum', 'Himalayan Poppy', 'Mandarin Orange', 'Black Currant', 'Bergamot', 'Green Notes', 'Mimosa', 'Vanilla Flower', 'Tuberose', 'Ylang', 'Ylang', 'Orange Blossom', 'Jasmine', 'Freesia', 'Heliotrope', 'Rose', 'Leather', 'Vanilla', 'Orange Blossom', 'Amber', 'Tonka Bean', 'Musk', 'Cedar']"
https://www.fragrantica.com/perfume/Dior/Dune-221.html,Dune,Dior,women,"Brazilian Rosewood, Aldehydes, Mandarin Orange, Bergamot, Peony","Lily, Ylang, Ylang, Wallflower, Jasmine, Rose","Amber, Sandalwood, Benzoin, Oakmoss, Vanilla, Patchouli, Musk",3.98,1991,woody,3.711,"Brazilian Rosewood, Aldehydes, Mandarin Orange, Bergamot, Peony, Lily, Ylang, Ylang, Wallflower, Jasmine, Rose, Amber, Sandalwood, Benzoin, Oakmoss, Vanilla, Patchouli, Musk","['Brazilian Rosewood', 'Aldehydes', 'Mandarin Orange', 'Bergamot', 'Peony', 'Lily', 'Ylang', 'Ylang', 'Wallflower', 'Jasmine', 'Rose', 'Amber', 'Sandalwood', 'Benzoin', 'Oakmoss', 'Vanilla', 'Patchouli', 'Musk']"
https://www.fragrantica.com/perfume/Maison-Crivelli/Iris-Malikhan-62617.html,Iris Malikhân,Maison Crivelli,women and men,,,"Orris Root, Vanilla, Leather, Galbanum, Mastic or Lentisque, Amber, Cypress, Mimosa, Cinnamon, Pink Pepper, Coriander, Black Currant",4.08,2020,aromatic,3.59,"Orris Root, Vanilla, Leather, Galbanum, Mastic or Lentisque, Amber, Cypress, Mimosa, Cinnamon, Pink Pepper, Coriander, Black Currant","['Orris Root', 'Vanilla', 'Leather', 'Galbanum', 'Mastic or Lentisque', 'Amber', 'Cypress', 'Mimosa', 'Cinnamon', 'Pink Pepper', 'Coriander', 'Black Currant']"
https://www.fragrantica.com/perfume/Frederic-Malle/L-Eau-d-Hiver-2797.html,L'Eau d'Hiver,Frederic Malle,women and men,"Bergamot, Green Notes, Grapefruit, Pink Pepper, Calamus, Lemon","Hawthorn, Heliotrope, Iris, Violet, Honey, Lily, Valley, Orange Blossom, Jasmine, Rose, Ylang, Ylang","White Musk, Tonka, Sandalwood, Angelica, Cedar, Hay, Amber, Benzoin",4.22,2003,musky,2.902,"Bergamot, Green Notes, Grapefruit, Pink Pepper, Calamus, Lemon, Hawthorn, Heliotrope, Iris, Violet, Honey, Lily, Valley, Orange Blossom, Jasmine, Rose, Ylang, Ylang, White Musk, Tonka, Sandalwood, Angelica, Cedar, Hay, Amber, Benzoin","['Bergamot', 'Green Notes', 'Grapefruit', 'Pink Pepper', 'Calamus', 'Lemon', 'Hawthorn', 'Heliotrope', 'Iris', 'Violet', 'Honey', 'Lily', 'Valley', 'Orange Blossom', 'Jasmine', 'Rose', 'Ylang', 'Ylang', 'White Musk', 'Tonka', 'Sandalwood', 'Angelica', 'Cedar', 'Hay', 'Amber', 'Benzoin']"
https://www.fragrantica.com/perfume/Zoologist-Perfumes/Tyrannosaurus-Rex-51353.html,Tyrannosaurus Rex,Zoologist Perfumes,women and men,"Fir, Black Pepper, Bay Leaf, Nutmeg, Bergamot, Neroli","Champaca, Geranium, Rose, Ylang, Ylang, Osmanthus, Jasmine","Resins, Leather, Kyara Incense, Cade, Civet, Cedar, Patchouli, Sandalowood, Vanilla",3.75,2018,woody,4.36,"Fir, Black Pepper, Bay Leaf, Nutmeg, Bergamot, Neroli, Champaca, Geranium, Rose, Ylang, Ylang, Osmanthus, Jasmine, Resins, Leather, Kyara Incense, Cade, Civet, Cedar, Patchouli, Sandalowood, Vanilla","['Fir', 'Black Pepper', 'Bay Leaf', 'Nutmeg', 'Bergamot', 'Neroli', 'Champaca', 'Geranium', 'Rose', 'Ylang', 'Ylang', 'Osmanthus', 'Jasmine', 'Resins', 'Leather', 'Kyara Incense', 'Cade', 'Civet', 'Cedar', 'Patchouli', 'Sandalowood', 'Vanilla']"
https://www.fragrantica.com/perfume/Zoologist-Perfumes/Rabbit-91167.html,Rabbit,Zoologist Perfumes,women and men,"Cinnamon, Green Leaves, Apple, Bergamot","Carrot, Violet, Clover, Jasmine","Biscuit, Vanilla, Hay, White Almond, Musk, Patchouli",4.02,2024,green,3.664,"Cinnamon, Green Leaves, Apple, Bergamot, Carrot, Violet, Clover, Jasmine, Biscuit, Vanilla, Hay, White Almond, Musk, Patchouli","['Cinnamon', 'Green Leaves', 'Apple', 'Bergamot', 'Carrot', 'Violet', 'Clover', 'Jasmine', 'Biscuit', 'Vanilla', 'Hay', 'White Almond', 'Musk', 'Patchouli']"
